article_global_id,article_id,db_id,resource_name,published_access,available,unavailable_message,notes,article_year,citations
10.1093/nar/26.1.55,248,MBDC0116,RegulonDB,http://www.cifn.unam.mx/Computational_Biology/regulondb,no,not found,not_applicable,1998,115
10.1093/nar/27.1.59,388,MBDC0116,RegulonDB,http://www.cifn.unam.mx/Computational_Biology/regulondb/,no,not found,not_applicable,1999,29
10.1093/nar/28.1.65,509,MBDC0116,RegulonDB,http://www.cifn.unam.mx/Computational_Biology/regulondb/,no,not found,not_applicable,2000,44
10.1093/nar/29.1.72,626,MBDC0116,RegulonDB,http://www.cifn.unam.mx/Computationalology/regulondb/,no,not found,Other; check out some granular versioning,2001,170
10.1093/nar/gkh140,1035,MBDC0116,RegulonDB,http://www.cifn.unam.mx/Computationalology/regulondb/,no,not found,not_applicable,2004,179
10.1093/nar/gkn878,1871,MBDC0432,CleanEx,http://www.cleanex.isb-sib.ch,no,can't be reached,not_applicable,2009,7
10.1093/nar/gkh107,1021,MBDC0432,CleanEx,http://www.cleanex.isb-sib.ch/,no,can't be reached,not_applicable,2004,26
10.1093/nar/gkq940,2072,MBDC1305,CLIPZ,http://www.clipz.unibas.ch,no,related generic reseach institution site redirect,not_applicable,2011,70
10.1093/nar/gkq938,2135,MBDC1324,PAIR: Predicted Arabidopsis Interactome Resource,http://www.cls.zju.edu.cn/pair/,yes,not_applicable,not_applicable,2011,32
10.1093/nar/gks993,2440,MBDC1627,ClusterMine360,http://www.clustermine360.ca/,yes,not_applicable,not_applicable,2013,28
10.1093/nar/30.1.50,657,MBDC0163,EXProt: EXperimentally verified PROTeins,http://www.cmbi.kun.nl/EXProt/,no,can't be reached,not_applicable,2002,5
10.1093/nar/gkn645,1734,MBDC1200,PhyloPat,http://www.cmbi.ru.nl/phylopat,yes,not_applicable,"Charming; Honest; Why? Because we want to see where in the evolution some phylogenetic lineages were started, and over which species they were contained. This could give some interesting results.",2009,6
10.1093/nar/27.1.171,412,MBDC0243,RDP: Ribosomal Database Project,http://www.cme.msu.edu/RDP,no,not found,Naming; on changing host institutions it became RPD II but data carried over…,1999,788
10.1093/nar/gkh106,942,MBDC0481,CMHD: Centre for Modeling Human Disease,http://www.cmhd.ca/sub/genetrap.asp,yes,not_applicable,not_applicable,2004,24
10.1093/nar/gkt1086,2585,MBDC1731,COLOMBOS,http://www.colombos.net,yes,not_applicable,not_applicable,2014,14
10.1093/nar/gkv1097,3027,MBDC1886,Colorectal Cancer Atlas,http://www.colonatlas.org,yes,not_applicable,not_applicable,2016,0
10.1093/nar/28.1.333,528,NAR9053,DExH/D Protein Family Database,http://www.columbia.edu/ej67/dbhome.htm,no,not found,not_applicable,2000,34
10.1093/nar/gkv1081,2964,MBDC0230,5S rRNA Data Bank (Erdmann),http://www.combio.pl/rrna/,yes,not_applicable,not_applicable,2016,0
10.1093/nar/gki128,1134,MBDC0080,LIS: Legume Information System,http://www.comparative-legumes.org,yes,not_applicable,not_applicable,2005,59
10.1093/nar/gkn834,1858,MBDC1273,Kinomer,http://www.compbio.dundee.ac.uk/kinomer/,yes,not_applicable,not_applicable,2009,38
10.1093/nar/gkl836,1509,MBDC1012,"SNAPPI-DB: Structures, iNterfaces and Alignments of Protein-Protein Interactions DataBase",http://www.compbio.dundee.ac.uk/SNAPPI/downloads.jsp,yes,not_applicable,not_applicable,2007,40
10.1093/nar/gkn870,1851,MBDC1285,PIPs: Protein-protein Interaction Prediction,http://www.compbio.dundee.ac.uk/www-pips,yes,not_applicable,not_applicable,2009,99
10.1093/nar/gkr886,2384,MBDC1473,ConoServer,http://www.conoserver.org,yes,not_applicable,not_applicable,2012,87
10.1093/nar/gkr883,2288,MBDC1167,CoryneRegNet,http://www.coryneregnet.de,yes,not_applicable,not_applicable,2012,31
10.1093/nar/gkt1064,2652,MBDC1745,CottonGen,http://www.cottongen.org,yes,not_applicable,not_applicable,2014,23
10.1093/nar/gkh077,920,MBDC0186,Peptaibol Database,http://www.cryst.bbk.ac.uk/peptaibol,yes,not_applicable,not_applicable,2004,79
10.1093/nar/gkr900,2311,MBDC1483,COD: Crystallography Open Database,http://www.crystallography.net,yes,not_applicable,not_applicable,2012,88
10.1093/nar/gkq1167,2150,MBDC1446,SPIKE: Signaling Pathways Integrated Knowledge Engine,http://www.cs.tau.ac.il/spike/,no,not found,not_applicable,2011,32
10.1093/nar/gki120,1141,MBDC0714,PA-GOSUB: Proteome Analyst - Gene Ontology molecular function and Subcellular localization,http://www.cs.ualberta.ca/~bioinfo/PA/GOSUB,yes,not_applicable,not_applicable,2005,22
10.1093/nar/gkq1060,2075,MBDC1435,PREX: PeroxiRedoxin classification indEX,http://www.csb.wfu.edu/prex/,yes,not_applicable,not_applicable,2011,41
10.1093/nar/28.1.91,445,MBDC1021,Intronerator,http://www.cse.ucsc.edu/~kent/intronerator/,no,not found,Access - Failure Notes; redirect to a not found page,2000,65
10.1093/nar/29.1.320,564,MBDC0047,STRBase: Short Tandem Repeat DNA Internet Database,http://www.cstl.nist.gov/biotech/strbase/,yes,not_applicable,Provenance; Interface; crazy old interface but google form asking about website design upgrate…. Incredible history of updates,2001,142
10.1093/nar/gkn673,1796,MBDC1213,CTdatabase: Cancer-Testis Database,http://www.cta.lncc.br/,yes,not_applicable,Indexing - link error; bizarre wc3 link in scopus abstract,2009,103
10.1093/nar/gkm729,1604,MBDC1064,Cyclebase,http://www.cyclebase.org,yes,not_applicable,not_applicable,2008,36
10.1093/nar/gkp1044,1993,MBDC1064,Cyclebase,http://www.cyclebase.org,yes,not_applicable,not_applicable,2010,38
10.1093/nar/gku1092,2820,MBDC1064,Cyclebase,http://www.cyclebase.org,yes,not_applicable,not_applicable,2015,18
10.1093/nar/gkq887,2129,MBDC1308,DBASS: Database of Aberrant Splice Sites,http://www.dbass.org.uk/,yes,not_applicable,not_applicable,2011,20
10.1093/nar/25.1.14,218,MBDC0001,DDBJ: DNA Data Bank of Japan,http://www.ddbj.nig.ac.jp,yes,not_applicable,Access - Other; had this address since 1997 at least,1997,26
10.1093/nar/26.1.16,272,MBDC0001,DDBJ: DNA Data Bank of Japan,http://www.ddbj.nig.ac.jp,yes,not_applicable,not_applicable,1998,22
10.1093/nar/28.1.24,451,MBDC0001,DDBJ: DNA Data Bank of Japan,http://www.ddbj.nig.ac.jp,yes,not_applicable,not_applicable,2000,46
10.1093/nar/30.1.27,721,MBDC0001,DDBJ: DNA Data Bank of Japan,http://www.ddbj.nig.ac.jp,yes,not_applicable,not_applicable,2002,65
10.1093/nar/gkg088,771,MBDC0001,DDBJ: DNA Data Bank of Japan,http://www.ddbj.nig.ac.jp,yes,not_applicable,not_applicable,2003,66
10.1093/nar/gkh127,952,MBDC0001,DDBJ: DNA Data Bank of Japan,http://www.ddbj.nig.ac.jp,yes,not_applicable,not_applicable,2004,59
10.1093/nar/gki020,1150,MBDC0001,DDBJ: DNA Data Bank of Japan,http://www.ddbj.nig.ac.jp,yes,not_applicable,not_applicable,2005,32
10.1093/nar/gkj111,1227,MBDC0001,DDBJ: DNA Data Bank of Japan,http://www.ddbj.nig.ac.jp,yes,not_applicable,not_applicable,2006,32
10.1093/nar/gkl908,1519,MBDC0001,DDBJ: DNA Data Bank of Japan,http://www.ddbj.nig.ac.jp,yes,not_applicable,not_applicable,2007,14
10.1093/nar/gkm889,1691,MBDC0001,DDBJ: DNA Data Bank of Japan,http://www.ddbj.nig.ac.jp,yes,not_applicable,not_applicable,2008,47
10.1093/nar/gkn724,1739,MBDC0001,DDBJ: DNA Data Bank of Japan,http://www.ddbj.nig.ac.jp,yes,not_applicable,not_applicable,2009,13
10.1093/nar/gkp847,1926,MBDC0001,DDBJ: DNA Data Bank of Japan,http://www.ddbj.nig.ac.jp,yes,not_applicable,not_applicable,2010,44
10.1093/nar/gks1152,2554,MBDC0001,DDBJ: DNA Data Bank of Japan,http://www.ddbj.nig.ac.jp,yes,not_applicable,not_applicable,2013,15
10.1093/nar/gkt1066,2738,MBDC0001,DDBJ: DNA Data Bank of Japan,http://www.ddbj.nig.ac.jp,yes,not_applicable,not_applicable,2014,22
10.1093/nar/gku1120,2915,MBDC0001,DDBJ: DNA Data Bank of Japan,http://www.ddbj.nig.ac.jp,yes,not_applicable,not_applicable,2015,7
10.1093/nar/gkv1105,3030,MBDC0001,DDBJ: DNA Data Bank of Japan,http://www.ddbj.nig.ac.jp,yes,not_applicable,not_applicable,2016,4
10.1093/nar/27.1.25,358,MBDC0001,DDBJ: DNA Data Bank of Japan,http://www.ddbj.nig.ac.jp/,yes,not_applicable,not_applicable,1999,16
10.1093/nar/gkq1041,2151,MBDC0001,DDBJ: DNA Data Bank of Japan,http://www.ddbj.nig.ac.jp/,yes,not_applicable,not_applicable,2011,32
10.1093/nar/gkr994,2324,MBDC0001,DDBJ: DNA Data Bank of Japan,http://www.ddbj.nig.ac.jp/,yes,not_applicable,not_applicable,2012,24
10.1093/nar/gkr1149,2272,MBDC1474,Death Domain Database,http://www.deathdomain.org/,yes,not_applicable,not_applicable,2012,14
10.1093/nar/gku1009,2921,MBDC1788,DEPOD: human DEPhOsphorylation Database,http://www.depod.org,yes,not_applicable,not_applicable,2015,8
10.1093/nar/gkl904,1384,MBDC0994,DIANA-miRGen,http://www.diana.pcbi.upenn.edu/miRGen,no,can't be reached,not_applicable,2007,211
10.1093/nar/gku990,2886,MBDC1172,diArk,http://www.diark.org,yes,not_applicable,not_applicable,2015,2
10.1093/nar/gkv1119,2968,MBDC1873,Digital Development,http://www.digital-development.org,yes,not_applicable,not_applicable,2016,0
10.1093/nar/gku1011,2776,MBDC1530,Disease Ontology,http://www.disease-ontology.org,yes,not_applicable,not_applicable,2015,46
10.1093/nar/gkl893,1412,MBDC0447,DisProt: Database of Protein Disorder,http://www.disprot.org,yes,not_applicable,not_applicable,2007,473
10.1093/nar/28.1.139,546,NAR9025,Axeldb: A Xenopus laevis database,http://www.dkfz-heidelberg.de/abt0135/axeldb.htm,no,related generic reseach institution site redirect,"Naming; ""A"" as an article in acroymn",2000,18
10.1093/nar/28.1.270,446,MBDC0220,SYSTERS: SYSTEmatic Re-Searching,http://www.dkfz-heidelberg.de/tbi/services/cluster/systersform,no,service unavailable,Link; example of link changing three times in 5 yr - different with each publication,2000,65
10.1093/nar/gkh022,928,MBDC0522,LIFEdb,http://www.dkfz.de/LIFEdb,yes,not_applicable,not_applicable,2004,33
10.1093/nar/30.1.405,662,MBDC0300,SWEET-DB,http://www.dkfz.de/spec2/sweetdb/nar/,no,not found,not_applicable,2002,62
10.1093/nar/26.1.334,252,MBDC0030,CUTG: Codon Usage Tabulated from GenBank,http://www.dna.affrc.go.jp/~nakamura/CUTG.html,no,service unavailable,not_applicable,1998,54
10.1093/nar/27.1.292,351,MBDC0030,CUTG: Codon Usage Tabulated from GenBank,http://www.dna.affrc.go.jp/~nakamura/CUTG.html,no,service unavailable,not_applicable,1999,157
10.1093/nar/25.1.244,179,MBDC0030,CUTG: Codon Usage Tabulated from GenBank,http://www.dna.affrc.go.jp/∼nakamura/CUTG.html,no,not found,not_applicable,1997,63
10.1093/nar/26.1.358,298,MBDC0040,PLACE: PLAnt Cis-acting regulatory DNA Elements,http://www.dna.affrc.go.jp/htdocs/PLACE/,no,service unavailable,"Access - Failure Notes; Service Status; Some of our database services, such as PLACE and KOME, are temporarily terminated for some reason. Unfortunately at the moment we don't know when we will be able to resume the services.",1998,109
10.1093/nar/27.1.297,408,MBDC0040,PLACE: PLAnt Cis-acting regulatory DNA Elements,http://www.dna.affrc.go.jp/htdocs/PLACE/,no,service unavailable,not_applicable,1999,1795
10.1093/nar/gkn726,1816,MBDC1238,DNAReplication,http://www.dnareplication.net,yes,not_applicable,not_applicable,2009,6
10.1093/nar/gkj023,1333,MBDC0810,DPVweb: Database of Plant Viruses,http://www.dpvweb.net/,yes,not_applicable,Service Status; PLEASE NOTE THAT THIS SITE WILL NOT BE UPDATED WITH SEQUENCE AND TAXONOMIC INFORMATION AFTER AUGUST 2013 ,2006,25
10.1093/nar/gkj136,1220,MBDC0888,DRASTIC: Database Resource for the Analysis of Signal Transduction In Cells,http://www.drastic.org.uk/,yes,not_applicable,Service Status; Error messages: if you get a '505' error message try repeating the request in a different web browser eg Internet Explorer,2006,10
10.1093/nar/gkm958,1636,MBDC0811,DrugBank,http://www.drugbank.ca,yes,not_applicable,not_applicable,2008,976
10.1093/nar/gkq1126,2142,MBDC0811,DrugBank,http://www.drugbank.ca,yes,not_applicable,not_applicable,2011,948
10.1093/nar/gkt1068,2648,MBDC0811,DrugBank,http://www.drugbank.ca,yes,not_applicable,not_applicable,2014,389
10.1093/nar/gkq781,2080,MBDC1320,MitoGenesisDB,http://www.dsimb.inserm.fr/dsimb-tools/mitgene/,no,can't be reached,not_applicable,2011,3
10.1093/nar/gkp808,1961,MBDC1293,Dynamic Proteomics,http://www.dynamicproteomics.net,no,can't be reached,not_applicable,2010,14
10.1093/nar/gks1156,2527,MBDC1669,Genomicus,http://www.dyogen.ens.fr/genomicus/,yes,not_applicable,not_applicable,2013,68
10.1093/nar/25.1.7,225,MBDC0002,EMBL-EBI ENA: European Nucleotide Archive,http://www.ebi.ac.uk,yes,not_applicable,"Provenance; DB Content; Database services provided by the EBI (1) are a continuation and extension of the former EMBL Data Library (2), in Heidelberg, Germany",1997,68
10.1093/nar/gkg091,781,MBDC0338,EMBL-EBI ArrayExpress,http://www.ebi.ac.uk/arrayexpress,yes,not_applicable,not_applicable,2003,523
10.1093/nar/gki056,1156,MBDC0338,EMBL-EBI ArrayExpress,http://www.ebi.ac.uk/arrayexpress,yes,not_applicable,not_applicable,2005,235
10.1093/nar/gkn889,1764,MBDC0338,EMBL-EBI ArrayExpress,http://www.ebi.ac.uk/arrayexpress,yes,not_applicable,not_applicable,2009,310
10.1093/nar/gkq1040,2161,MBDC0338,EMBL-EBI ArrayExpress,http://www.ebi.ac.uk/arrayexpress,yes,not_applicable,not_applicable,2011,212
10.1093/nar/gks1174,2576,MBDC0338,EMBL-EBI ArrayExpress,http://www.ebi.ac.uk/arrayexpress,yes,not_applicable,not_applicable,2013,201
10.1093/nar/gku1057,2913,MBDC0338,EMBL-EBI ArrayExpress,http://www.ebi.ac.uk/arrayexpress,yes,not_applicable,not_applicable,2015,71
10.1093/nar/gkh030,915,MBDC0028,ASD: Alternative Splicing Database,http://www.ebi.ac.uk/asd,no,discontinued notice,not_applicable,2004,161
10.1093/nar/gkj031,1230,MBDC0028,ASD: Alternative Splicing Database,http://www.ebi.ac.uk/asd,no,discontinued notice,not_applicable,2006,180
10.1093/nar/gkj092,1250,MBDC0801,EMBL-EBI BioModels Database,http://www.ebi.ac.uk/biomodels/,yes,not_applicable,not_applicable,2006,409
10.1093/nar/gku1181,2819,MBDC0801,EMBL-EBI BioModels Database,http://www.ebi.ac.uk/biomodels/,yes,not_applicable,not_applicable,2015,40
10.1093/nar/gkr937,2241,MBDC1458,EMBL-EBI BioSD: BioSample Database,http://www.ebi.ac.uk/biosamples,yes,not_applicable,not_applicable,2012,29
10.1093/nar/gkt1081,2695,MBDC1458,EMBL-EBI BioSD: BioSample Database,http://www.ebi.ac.uk/biosamples,yes,not_applicable,not_applicable,2014,4
10.1093/nar/gks1146,2416,MBDC0646,EMBL-EBI ChEBI: Chemical Entities of Biological Interest,http://www.ebi.ac.uk/chebi,yes,not_applicable,not_applicable,2013,174
10.1093/nar/gkv1031,2948,MBDC0646,EMBL-EBI ChEBI: Chemical Entities of Biological Interest,http://www.ebi.ac.uk/chebi,yes,not_applicable,not_applicable,2016,8
10.1093/nar/gkm791,1705,MBDC0646,EMBL-EBI ChEBI: Chemical Entities of Biological Interest,http://www.ebi.ac.uk/chebi/,yes,not_applicable,not_applicable,2008,392
10.1093/nar/gkp886,1912,MBDC0646,EMBL-EBI ChEBI: Chemical Entities of Biological Interest,http://www.ebi.ac.uk/chebi/,yes,not_applicable,not_applicable,2010,188
10.1093/nar/29.1.33,572,NAR9059,EMBL-EBI CluSTr,http://www.ebi.ac.uk/clustr,no,not found,not_applicable,2001,87
10.1093/nar/gkg035,784,MBDC0205,CluSTr,http://www.ebi.ac.uk/clustr/,no,not found,not_applicable,2003,30
10.1093/nar/gkj104,1288,MBDC0176,LGICdb: Ligand Gated Ion Channel database,http://www.ebi.ac.uk/compneur-srv/LGICdb/,yes,not_applicable,Service Status; Charming; Honest; very lovely no longer actively maintained notice,2006,16
10.1093/nar/29.1.55,571,MBDC0442,EMBL-EBI Dali,http://www.ebi.ac.uk/dali/domain,yes,not_applicable,Access - Transfer/Redirect; redirected to EBI PDBeFold,2001,120
10.1093/nar/gks1213,2434,MBDC1569,EMBL-EBI DGVa,http://www.ebi.ac.uk/dgva,yes,not_applicable,not_applicable,2013,21
10.1093/nar/gkl913,1395,MBDC0002,EMBL-EBI ENA: European Nucleotide Archive,http://www.ebi.ac.uk/embl,yes,not_applicable,not_applicable,2007,90
10.1093/nar/gkn765,1885,MBDC0002,EMBL-EBI ENA: European Nucleotide Archive,http://www.ebi.ac.uk/embl,yes,not_applicable,not_applicable,2009,63
10.1093/nar/26.1.8,333,MBDC0002,EMBL-EBI ENA: European Nucleotide Archive,http://www.ebi.ac.uk/embl.html,no,not found,not_applicable,1998,68
10.1093/nar/27.1.18,400,MBDC0002,EMBL-EBI ENA: European Nucleotide Archive,http://www.ebi.ac.uk/embl.html,no,not found,not_applicable,1999,115
10.1093/nar/29.1.17,579,MBDC0002,EMBL-EBI ENA: European Nucleotide Archive,http://www.ebi.ac.uk/embl/,yes,not_applicable,not_applicable,2001,77
10.1093/nar/30.1.21,708,MBDC0002,EMBL-EBI ENA: European Nucleotide Archive,http://www.ebi.ac.uk/embl/,yes,not_applicable,Disambiguation; aka EMBL-Bank,2002,115
10.1093/nar/gkg021,869,MBDC0002,EMBL-EBI ENA: European Nucleotide Archive,http://www.ebi.ac.uk/embl/,yes,not_applicable,not_applicable,2003,74
10.1093/nar/gkh120,908,MBDC0002,EMBL-EBI ENA: European Nucleotide Archive,http://www.ebi.ac.uk/embl/,yes,not_applicable,not_applicable,2004,113
10.1093/nar/gki098,1060,MBDC0002,EMBL-EBI ENA: European Nucleotide Archive,http://www.ebi.ac.uk/embl/,yes,not_applicable,not_applicable,2005,123
10.1093/nar/gkm1018,1597,MBDC0002,EMBL-EBI ENA: European Nucleotide Archive,http://www.ebi.ac.uk/embl/,yes,not_applicable,not_applicable,2008,17
10.1093/nar/28.1.19,444,MBDC0002,EMBL-EBI ENA: European Nucleotide Archive,http://www.ebi.ac.uk/embl/index.html,no,not found,not_applicable,2000,87
10.1093/nar/gkp998,1937,MBDC0002,EMBL-EBI ENA: European Nucleotide Archive,http://www.ebi.ac.uk/ena,yes,not_applicable,not_applicable,2010,29
10.1093/nar/gkq967,2088,MBDC0002,EMBL-EBI ENA: European Nucleotide Archive,http://www.ebi.ac.uk/ena,yes,not_applicable,not_applicable,2011,122
10.1093/nar/gkr946,2315,MBDC0002,EMBL-EBI ENA: European Nucleotide Archive,http://www.ebi.ac.uk/ena,yes,not_applicable,not_applicable,2012,18
10.1093/nar/gkt1082,2699,MBDC0002,EMBL-EBI ENA: European Nucleotide Archive,http://www.ebi.ac.uk/ena,yes,not_applicable,not_applicable,2014,16
10.1093/nar/gku1129,2878,MBDC0002,EMBL-EBI ENA: European Nucleotide Archive,http://www.ebi.ac.uk/ena,yes,not_applicable,not_applicable,2015,18
10.1093/nar/gkv1311,3089,MBDC0002,EMBL-EBI ENA: European Nucleotide Archive,http://www.ebi.ac.uk/ena,yes,not_applicable,not_applicable,2016,3
10.1093/nar/gks1175,2444,MBDC0002,EMBL-EBI ENA: European Nucleotide Archive,http://www.ebi.ac.uk/ena/,yes,not_applicable,not_applicable,2013,36
10.1093/nar/gks1112,2579,MBDC1626,EMBL-EBI Enzyme Portal,http://www.ebi.ac.uk/enzymeportal,yes,not_applicable,not_applicable,2013,3
10.1093/nar/gkh021,963,MBDC0389,EMBL-EBI GOA: Gene Ontology Annotation Database,http://www.ebi.ac.uk/GOA,yes,not_applicable,not_applicable,2004,544
10.1093/nar/gkn803,1818,MBDC0389,EMBL-EBI GOA: Gene Ontology Annotation Database,http://www.ebi.ac.uk/goa,yes,not_applicable,not_applicable,2009,355
10.1093/nar/gkr1048,2356,NAR9312,Uniprot GOA: Gene Ontology Annotation,http://www.ebi.ac.uk/GOA,yes,not_applicable,not_applicable,2012,165
10.1093/nar/gku1113,2798,MBDC0389,EMBL-EBI GOA: Gene Ontology Annotation Database,http://www.ebi.ac.uk/GOA,yes,not_applicable,not_applicable,2015,55
10.1093/nar/gkj087,1244,MBDC0608,PANDIT,http://www.ebi.ac.uk/goldman-srv/pandit,yes,not_applicable,"Funding; Service Status; Efforts to obtain renewed funding after 2008 were unfortunately not successful.  PANDIT has therefore been frozen since November 2008, and its data are not updated since September 2005 when version 17.0 was released (corresponding to Pfam 17.0).  The existing data and website remain available from these pages, and should remain stable and, we hope, useful.",2006,43
10.1093/nar/gkp936,1992,MBDC1294,EMBL-EBI Gene Expression Atlas,http://www.ebi.ac.uk/gxa,yes,not_applicable,not_applicable,2010,114
10.1093/nar/gkr913,2240,MBDC1294,EMBL-EBI Gene Expression Atlas,http://www.ebi.ac.uk/gxa,yes,not_applicable,not_applicable,2012,84
10.1093/nar/gkt1270,2705,MBDC1294,EMBL-EBI Gene Expression Atlas,http://www.ebi.ac.uk/gxa,yes,not_applicable,not_applicable,2014,114
