db_id,resource_name,current_access,link_HTML,is_a_pun,available_2022,last_accessible_year,unavailable_message,year_first_publication,year_last_publication,total_citations_2022,nb_authors_max,nb_articles_2022
MBDC0935,GABI-Kat SimpleSearch,http://www.GABI-Kat.de,"<a href=""http://www.GABI-Kat.de"">access link</a>",FALSE,Yes,NA,NA,2007,2012,248,5,2
MBDC0937,U12DB: U12 Intron Database,http://genome.imim.es/cgi-bin/u12db/u12db.cgi,"<a href=""http://genome.imim.es/cgi-bin/u12db/u12db.cgi"">access link</a>",FALSE,Yes,NA,NA,2007,2007,108,1,1
MBDC0945,Defensins knowledgebase,http://defensins.bii.a-star.edu.sg/,"<a href=""http://defensins.bii.a-star.edu.sg/"">access link</a>",FALSE,Yes,NA,NA,2007,2007,102,8,1
MBDC0950,MAPU: MAx-Planck Unified proteome database,http://www.mapuproteome.com,"<a href=""http://www.mapuproteome.com"">access link</a>",FALSE,Yes,NA,NA,2007,2009,76,14,2
MBDC0952,MamPol,http://mampol.uab.es/,"<a href=""http://mampol.uab.es/"">access link</a>",FALSE,Yes,NA,NA,2007,2007,5,5,1
MBDC0953,SYSTOMONAS,http://www.systomonas.de,"<a href=""http://www.systomonas.de"">access link</a>",FALSE,Yes,NA,NA,2007,2007,30,20,1
MBDC0958,PolymiRTS Database: Polymorphism in microRNA Target Site,http://compbio.uthsc.edu/miRSNP,"<a href=""http://compbio.uthsc.edu/miRSNP"">access link</a>",FALSE,Yes,NA,NA,2007,2014,419,7,3
MBDC0959,MiST,http://mistdb.com,"<a href=""http://mistdb.com"">access link</a>",FALSE,Yes,NA,NA,2007,2010,290,2,2
MBDC0969,ApiDB: Apicomplexan DataBase,http://ApiDB.org,"<a href=""http://ApiDB.org"">access link</a>",FALSE,Yes,NA,NA,2007,2007,83,11,1
MBDC0974,AgBase,http://www.agbase.msstate.edu/,"<a href=""http://www.agbase.msstate.edu/"">access link</a>",FALSE,Yes,NA,NA,2007,2011,117,12,2
MBDC0977,GLYCOSCIENCES.de,http://www.glycosciences.de,"<a href=""http://www.glycosciences.de"">access link</a>",TRUE,Yes,NA,NA,2007,2007,39,5,1
MBDC0979,BindingDB,http://www.bindingdb.org,"<a href=""http://www.bindingdb.org"">access link</a>",FALSE,Yes,NA,NA,2007,2016,1422,6,2
MBDC0982,CSRDB: Cereal Small RNA Database,http://sundarlab.ucdavis.edu/smrnas/,"<a href=""http://sundarlab.ucdavis.edu/smrnas/"">access link</a>",FALSE,Yes,NA,NA,2007,2007,75,5,1
MBDC0991,HMDB : Human Metabolome Database,https://hmdb.ca,"<a href=""https://hmdb.ca"">access link</a>",FALSE,Yes,NA,NA,2007,2022,6356,40,5
MBDC0994,DIANA-miRGen,http://www.microrna.gr/mirgen,"<a href=""http://www.microrna.gr/mirgen"">access link</a>",TRUE,Yes,NA,NA,2007,2016,377,11,3
MBDC0995,MPD: Mouse Phenome Database,htttp://pdbe.orgphenome.jax.org,"<a href=""htttp://pdbe.orgphenome.jax.org"">access link</a>",FALSE,Yes,NA,NA,2007,2014,257,4,4
MBDC0999,PathoPlant,http://www.pathoplant.de,"<a href=""http://www.pathoplant.de"">access link</a>",FALSE,Yes,NA,NA,2007,2007,33,3,1
MBDC1001,PeroxisomeDB,http://www.peroxisomeDB.org,"<a href=""http://www.peroxisomeDB.org"">access link</a>",FALSE,Yes,NA,NA,2007,2010,134,10,2
MBDC1007,Pseudogene.org,Pseudogene.org,"<a href=""Pseudogene.org"">access link</a>",FALSE,Yes,NA,NA,2007,2007,124,8,1
MBDC1012,SNAPPI-DB: Structures; iNterfaces and Alignments of Protein-Protein Interactions DataBase,http://www.compbio.dundee.ac.uk/SNAPPI/downloads.jsp,"<a href=""http://www.compbio.dundee.ac.uk/SNAPPI/downloads.jsp"">access link</a>",FALSE,Yes,NA,NA,2007,2007,48,4,1
MBDC1015,SwissRegulon,http://swissregulon.unibas.ch,"<a href=""http://swissregulon.unibas.ch"">access link</a>",TRUE,Yes,NA,NA,2007,2013,170,5,2
MBDC1022,MiCroKit,http://microkit.biocuckoo.org,"<a href=""http://microkit.biocuckoo.org"">access link</a>",FALSE,Yes,NA,NA,2010,2015,39,10,2
MBDC1024,ChemBank,http://chembank.broad.harvard.edu/,"<a href=""http://chembank.broad.harvard.edu/"">access link</a>",FALSE,Yes,NA,NA,2008,2008,220,14,1
MBDC1026,OncoDB.HCC,http://oncodb.hcc.ibms.sinica.edu.tw,"<a href=""http://oncodb.hcc.ibms.sinica.edu.tw"">access link</a>",FALSE,Yes,NA,NA,2007,2007,77,6,1
MBDC1031,VectorBase,https://www.vectorbase.org/,"<a href=""https://www.vectorbase.org/"">access link</a>",FALSE,Yes,NA,NA,2007,2015,688,49,4
MBDC1034,euHCVdb: European Hepatitis C Virus Database,http://euhcvdb.ibcp.fr,"<a href=""http://euhcvdb.ibcp.fr"">access link</a>",FALSE,Yes,NA,NA,2007,2007,115,19,1
MBDC1041,3D rRNA Modification Maps Database,http://people.biochem.umass.edu/fournierlab/3dmodmap/main.php,"<a href=""http://people.biochem.umass.edu/fournierlab/3dmodmap/main.php"">access link</a>",FALSE,Yes,NA,NA,2008,2008,121,3,1
MBDC1048,Bacteriome.org,http://www.bacteriome.org,"<a href=""http://www.bacteriome.org"">access link</a>",FALSE,Yes,NA,NA,2008,2008,44,7,1
MBDC1049,Binding MOAD: Mother of All Databases,http://www.BindingMOAD.org,"<a href=""http://www.BindingMOAD.org"">access link</a>",FALSE,Yes,NA,NA,2008,2015,167,8,2
MBDC1055,CEBS : Chemical Effects in Biological Systems database,https://cebs.niehs.nih.gov/cebs/,"<a href=""https://cebs.niehs.nih.gov/cebs/"">access link</a>",FALSE,Yes,NA,NA,2008,2022,128,26,3
MBDC1056,CFGP: Comparative Fungal Genomics Platform,http://cfgp.snu.ac.kr/,"<a href=""http://cfgp.snu.ac.kr/"">access link</a>",FALSE,Yes,NA,NA,2008,2013,107,16,2
MBDC1058,CMGSDB: Computational Modeling of Gene Silencing Database,https://bioinformatics.cs.vt.edu/cmgs/CMGSDB/,"<a href=""https://bioinformatics.cs.vt.edu/cmgs/CMGSDB/"">access link</a>",FALSE,Yes,NA,NA,2008,2008,1,6,1
MBDC1060,CORUM,http://mips.helmholtz-muenchen.de/genre/proj/corum/index.html,"<a href=""http://mips.helmholtz-muenchen.de/genre/proj/corum/index.html"">access link</a>",FALSE,Yes,NA,NA,2008,2010,760,11,2
MBDC1062,COXPRESdb: Coexpressed gene database,http://coxpresdb.jp,"<a href=""http://coxpresdb.jp"">access link</a>",FALSE,Yes,NA,NA,2008,2015,327,7,4
MBDC1066,DIMA: Domain Interaction MAp,http://webclu.bio.wzw.tum.de/dima/,"<a href=""http://webclu.bio.wzw.tum.de/dima/"">access link</a>",TRUE,Yes,NA,NA,2008,2011,47,6,2
MBDC1068,eggNOG: evolutionary genealogy of genes: Non-supervised Orthologous Groups,http://eggnog.embl.de,"<a href=""http://eggnog.embl.de"">access link</a>",TRUE,Yes,NA,NA,2008,2016,2043,13,5
MBDC1072,Evola,http://h-invitational.jp/,"<a href=""http://h-invitational.jp/"">access link</a>",FALSE,Yes,NA,NA,2008,2008,30,35,1
MBDC1075,FunSimMat: Functional Similarity Matrix,http://www.funsimmat.de,"<a href=""http://www.funsimmat.de"">access link</a>",TRUE,Yes,NA,NA,2008,2010,85,2,2
MBDC1078,GDR: Genome Database for Rosaceae,http:/www.rosaceae.org,"<a href=""http:/www.rosaceae.org"">access link</a>",FALSE,Yes,NA,NA,2008,2014,306,16,2
MBDC1082,Greglist: G-quadruplex REegulated Genes LISTing,http://tubic.tju.edu.cn/greglist,"<a href=""http://tubic.tju.edu.cn/greglist"">access link</a>",FALSE,Yes,NA,NA,2008,2008,42,3,1
MBDC1083,GyDB: Gypsy Database,http://gydb.org,"<a href=""http://gydb.org"">access link</a>",FALSE,Yes,NA,NA,2008,2011,219,15,2
MBDC1092,M3D: Many Microbe Microarrays Database,http://m3d.bu.edu/,"<a href=""http://m3d.bu.edu/"">access link</a>",FALSE,Yes,NA,NA,2008,2008,177,8,1
MBDC1093,MALISAM: Manual ALIgnments for Structurally Analogous Motifs,http://prodata.swmed.edu/malisam,"<a href=""http://prodata.swmed.edu/malisam"">access link</a>",FALSE,Yes,NA,NA,2008,2008,23,3,1
MBDC1094,MegaMotifBase,http://caps.ncbs.res.in/MegaMotifbase/index.html,"<a href=""http://caps.ncbs.res.in/MegaMotifbase/index.html"">access link</a>",FALSE,Yes,NA,NA,2008,2008,21,4,1
MBDC1095,MetaCrop,http://metacrop.ipk-gatersleben.de,"<a href=""http://metacrop.ipk-gatersleben.de"">access link</a>",FALSE,Yes,NA,NA,2008,2012,73,10,2
MBDC1097,microRNA.org,http://www.microrna.org,"<a href=""http://www.microrna.org"">access link</a>",FALSE,Yes,NA,NA,2008,2008,1846,5,1
MBDC1098,miRGator,http://mirgator.kobic.re.kr,"<a href=""http://mirgator.kobic.re.kr"">access link</a>",FALSE,Yes,NA,NA,2008,2013,268,13,3
MBDC1100,MSY Breakpoint Mapper,http://breakpointmapper.wi.mit.edu/,"<a href=""http://breakpointmapper.wi.mit.edu/"">access link</a>",FALSE,Yes,NA,NA,2008,2008,16,4,1
MBDC1104,NetworKIN,http://networkin.info,"<a href=""http://networkin.info"">access link</a>",TRUE,Yes,NA,NA,2008,2008,231,8,1
MBDC1105,NORINE,http://bioinfo.lifl.fr/NRP,"<a href=""http://bioinfo.lifl.fr/NRP"">access link</a>",FALSE,Yes,NA,NA,2008,2016,217,9,2
MBDC1110,PBmice,http://www.idmshanghai.cn/PBmice,"<a href=""http://www.idmshanghai.cn/PBmice"">access link</a>",FALSE,Yes,NA,NA,2008,2008,35,17,1
MBDC1112,PhosPhAt,http://phosphat.mpimp-golm.mpg.de,"<a href=""http://phosphat.mpimp-golm.mpg.de"">access link</a>",TRUE,Yes,NA,NA,2008,2013,570,8,3
MBDC1113,PhylomeDB,http://phylomedb.org,"<a href=""http://phylomedb.org"">access link</a>",FALSE,Yes,NA,NA,2008,2014,333,7,3
MBDC1115,PODB: Plant Organelles DataBase,http://podb.nibb.ac.jp/Organellome,"<a href=""http://podb.nibb.ac.jp/Organellome"">access link</a>",FALSE,Yes,NA,NA,2008,2008,20,5,1
MBDC1117,PlantTFDB : Transcription Factors DataBase,http://planttfdb.gao-lab.org/,"<a href=""http://planttfdb.gao-lab.org/"">access link</a>",FALSE,Yes,NA,NA,2008,2017,1563,10,4
MBDC1119,ppdb: plant promoter database,http://ppdb.agr.gifu-u.ac.jp,"<a href=""http://ppdb.agr.gifu-u.ac.jp"">access link</a>",FALSE,Yes,NA,NA,2008,2014,104,15,2
MBDC1133,SmedGD: Schmidtea mediterranea Genome Database,http://smedgd.neuro.utah.edu,"<a href=""http://smedgd.neuro.utah.edu"">access link</a>",FALSE,Yes,NA,NA,2008,2008,225,3,1
MBDC1134,STITCH: Search Tool for InTeractions of CHemicals,http://stitch.embl.de,"<a href=""http://stitch.embl.de"">access link</a>",TRUE,Yes,NA,NA,2008,2016,1535,8,5
MBDC1137,Telomerase Database,http://telomerase.asu.edu/,"<a href=""http://telomerase.asu.edu/"">access link</a>",FALSE,Yes,NA,NA,2008,2008,136,5,1
MBDC1148,VIOLIN: Vaccine Investigation and Online Information Network,http://www.violinet.org,"<a href=""http://www.violinet.org"">access link</a>",TRUE,Yes,NA,NA,2008,2014,88,19,2
MBDC1149,Vir-Mir db,http://alk.ibms.sinica.edu.tw,"<a href=""http://alk.ibms.sinica.edu.tw"">access link</a>",FALSE,Yes,NA,NA,2008,2008,68,3,1
MBDC1151,Xenbase,http://www.xenbase.org,"<a href=""http://www.xenbase.org"">access link</a>",TRUE,Yes,NA,NA,2008,2015,334,13,4
MBDC1158,FlyTF,http://www.flytf.org,"<a href=""http://www.flytf.org"">access link</a>",TRUE,Yes,NA,NA,2010,2010,54,6,1
MBDC1167,CoryneRegNet,http://www.coryneregnet.de,"<a href=""http://www.coryneregnet.de"">access link</a>",FALSE,Yes,NA,NA,2012,2012,51,5,1
MBDC1187,Degradome database,http://degradome.uniovi.es,"<a href=""http://degradome.uniovi.es"">access link</a>",FALSE,Yes,NA,NA,2009,2016,165,5,2
MBDC1188,CTD: Comparative Toxicogenomics Database,http://ctdbase.org/,"<a href=""http://ctdbase.org/"">access link</a>",FALSE,Yes,NA,NA,2009,2015,931,11,4
MBDC1189,ExplorEnz,http://www.enzyme-database.org,"<a href=""http://www.enzyme-database.org"">access link</a>",FALSE,Yes,NA,NA,2009,2009,96,3,1
MBDC1191,DiProDB: DInucleotide PROperty DataBase,http://diprodb.fli-leibniz.de,"<a href=""http://diprodb.fli-leibniz.de"">access link</a>",FALSE,Yes,NA,NA,2009,2009,64,4,1
MBDC1197,GiardiaDB,http://GiardiaDB.org,"<a href=""http://GiardiaDB.org"">access link</a>",FALSE,Yes,NA,NA,2009,2009,162,28,1
MBDC1201,CleanEST,http://cleanest.kobic.re.kr/,"<a href=""http://cleanest.kobic.re.kr/"">access link</a>",FALSE,Yes,NA,NA,2009,2009,10,2,1
MBDC1203,TBDB: Tuberculosis Database,http://www.tbdb.org/,"<a href=""http://www.tbdb.org/"">access link</a>",FALSE,Yes,NA,NA,2009,2009,160,23,1
MBDC1205,PPDB: Plant Proteomics Database at Cornell,http://ppdb.tc.cornell.edu,"<a href=""http://ppdb.tc.cornell.edu"">access link</a>",FALSE,Yes,NA,NA,2009,2009,275,6,1
MBDC1208,PiSite,http://pisite.hgc.jp,"<a href=""http://pisite.hgc.jp"">access link</a>",FALSE,Yes,NA,NA,2009,2009,35,3,1
MBDC1210,HAMAP: High-quality Automated and Manual Annotation of microbial Proteomes,http://hamap.expasy.org/,"<a href=""http://hamap.expasy.org/"">access link</a>",FALSE,Yes,NA,NA,2009,2015,229,13,3
MBDC1211,CAZy: Carbohydrate-Active EnZymes database,http://www.cazy.org/,"<a href=""http://www.cazy.org/"">access link</a>",TRUE,Yes,NA,NA,2009,2014,6693,6,2
MBDC1215,CC+: Coiled Coils,http://coiledcoils.chm.bris.ac.uk/ccplus,"<a href=""http://coiledcoils.chm.bris.ac.uk/ccplus"">access link</a>",FALSE,Yes,NA,NA,2009,2009,112,3,1
MBDC1217,CPDB: Circular Permutation Database,http://sarst.life.nthu.edu.tw/cpdb,"<a href=""http://sarst.life.nthu.edu.tw/cpdb"">access link</a>",FALSE,Yes,NA,NA,2009,2009,43,4,1
MBDC1218,PeroxiBase,http://peroxibase.toulouse.inra.fr/,"<a href=""http://peroxibase.toulouse.inra.fr/"">access link</a>",FALSE,Yes,NA,NA,2009,2013,188,8,2
MBDC1223,tRNADB-CE: tRNA gene DataBase Curated by Experts,http://trna.nagahama-i-bio.ac.jp,"<a href=""http://trna.nagahama-i-bio.ac.jp"">access link</a>",FALSE,Yes,NA,NA,2009,2011,71,11,2
MBDC1227,ConsensusPathDB,http://consensuspathdb.org/,"<a href=""http://consensuspathdb.org/"">access link</a>",FALSE,Yes,NA,NA,2009,2013,1085,6,3
MBDC1232,miROrtho,http://cegg.unige.ch/mirortho,"<a href=""http://cegg.unige.ch/mirortho"">access link</a>",FALSE,Yes,NA,NA,2009,2009,56,5,1
MBDC1234,miR2Disease,http://www.miR2Disease.org,"<a href=""http://www.miR2Disease.org"">access link</a>",FALSE,Yes,NA,NA,2009,2009,945,9,1
MBDC1239,MMsINC,http://mms.dsfarm.unipd.it/MMsINC/search,"<a href=""http://mms.dsfarm.unipd.it/MMsINC/search"">access link</a>",FALSE,Yes,NA,NA,2009,2009,56,10,1
MBDC1245,P3DB: Plant Protein Phosphorylation DataBase,http://p3db.org,"<a href=""http://p3db.org"">access link</a>",FALSE,Yes,NA,NA,2009,2014,144,9,2
MBDC1247,VirusMentha,http://virusmentha.uniroma2.it/,"<a href=""http://virusmentha.uniroma2.it/"">access link</a>",FALSE,Yes,NA,NA,2015,2015,69,3,1
MBDC1251,Pseudofam,http://pseudofam.pseudogene.org,"<a href=""http://pseudofam.pseudogene.org"">access link</a>",FALSE,Yes,NA,NA,2009,2009,26,7,1
MBDC1252,RsiteDB,http://bioinfo3d.cs.tau.ac.il/RsiteDB,"<a href=""http://bioinfo3d.cs.tau.ac.il/RsiteDB"">access link</a>",FALSE,Yes,NA,NA,2009,2009,20,3,1
MBDC1260,PSI KB: Protein Structure Initiative Knowledgebase,http://kb.psi-structuralgenomics.org,"<a href=""http://kb.psi-structuralgenomics.org"">access link</a>",FALSE,Yes,NA,NA,2006,2009,335,17,2
MBDC1264,DIANA-TarBase,http://www.microrna.gr/tarbase,"<a href=""http://www.microrna.gr/tarbase"">access link</a>",TRUE,Yes,NA,NA,2009,2015,1193,13,3
MBDC1269,ConSurf-DB,http://consurfdb.tau.ac.il/,"<a href=""http://consurfdb.tau.ac.il/"">access link</a>",FALSE,Yes,NA,NA,2009,2009,134,4,1
MBDC1270,metaTIGER,http://www.bioinformatics.leeds.ac.uk/metatiger,"<a href=""http://www.bioinformatics.leeds.ac.uk/metatiger"">access link</a>",TRUE,Yes,NA,NA,2009,2009,31,4,1
MBDC1271,MoKCa: Mutations; Oncogenes; Knowledge & Cancer,http://strubiol.icr.ac.uk/extra/mokca,"<a href=""http://strubiol.icr.ac.uk/extra/mokca"">access link</a>",FALSE,Yes,NA,NA,2009,2009,39,6,1
MBDC1273,Kinomer,http://www.compbio.dundee.ac.uk/kinomer/,"<a href=""http://www.compbio.dundee.ac.uk/kinomer/"">access link</a>",FALSE,Yes,NA,NA,2009,2009,62,3,1
MBDC1285,PIPs: Protein-protein Interaction Prediction,http://www.compbio.dundee.ac.uk/www-pips,"<a href=""http://www.compbio.dundee.ac.uk/www-pips"">access link</a>",TRUE,Yes,NA,NA,2009,2009,153,3,1
MBDC1291,SpBase,http://spbase.org/,"<a href=""http://spbase.org/"">access link</a>",FALSE,Yes,NA,NA,2009,2009,149,5,1
MBDC1294,EMBL-EBI Expression Atlas,https://www.ebi.ac.uk/gxa,"<a href=""https://www.ebi.ac.uk/gxa"">access link</a>",FALSE,Yes,NA,NA,2010,2022,1067,34,7
MBDC1300,BSDB: Biomolecule Stretching Database,http://www.ifpan.edu.pl/BSDB/,"<a href=""http://www.ifpan.edu.pl/BSDB/"">access link</a>",FALSE,Yes,NA,NA,2011,2011,23,4,1
MBDC1306,CPLM,http://cplm.biocuckoo.cn/,"<a href=""http://cplm.biocuckoo.cn/"">access link</a>",FALSE,Yes,NA,NA,2011,2022,155,10,3
MBDC1312,FlyFactorSurvey,http://pgfe.umassmed.edu/TFDBS/,"<a href=""http://pgfe.umassmed.edu/TFDBS/"">access link</a>",FALSE,Yes,NA,NA,2011,2011,135,13,1
MBDC1321,NGSmethDB,http://bioinfo2.ugr.es/NGSmethDB,"<a href=""http://bioinfo2.ugr.es/NGSmethDB"">access link</a>",FALSE,Yes,NA,NA,2011,2017,70,7,3
MBDC1322,NIASGBdb,http://www.gene.affrc.go.jp/databases-en.php,"<a href=""http://www.gene.affrc.go.jp/databases-en.php"">access link</a>",FALSE,Yes,NA,NA,2011,2011,17,10,1
MBDC1325,PED: Pancreatic Expression Database,http://www.pancreasexpression.org,"<a href=""http://www.pancreasexpression.org"">access link</a>",FALSE,Yes,NA,NA,2011,2014,51,8,2
MBDC1326,PmiRKB,http://bis.zju.edu.cn/pmirkb/,"<a href=""http://bis.zju.edu.cn/pmirkb/"">access link</a>",FALSE,Yes,NA,NA,2011,2011,37,7,1
MBDC1327,PIR PRO: PRotein Ontology,http://proconsortium.org,"<a href=""http://proconsortium.org"">access link</a>",FALSE,Yes,NA,NA,2011,2014,139,26,2
MBDC1331,SGN: Sol Genomics Network,http://solgenomics.net,"<a href=""http://solgenomics.net"">access link</a>",FALSE,Yes,NA,NA,2011,2015,451,12,2
MBDC1337,ViralZone,http://viralzone.expasy.org,"<a href=""http://viralzone.expasy.org"">access link</a>",TRUE,Yes,NA,NA,2011,2013,200,9,2
MBDC1339,WebGeSTer DB,http://pallab.serc.iisc.ernet.in/gester,"<a href=""http://pallab.serc.iisc.ernet.in/gester"">access link</a>",FALSE,Yes,NA,NA,2011,2011,64,4,1
MBDC1341,3D-Footprint,http://floresta.eead.csic.es/3dfootprint,"<a href=""http://floresta.eead.csic.es/3dfootprint"">access link</a>",FALSE,Yes,NA,NA,2010,2010,49,1,1
MBDC1344,deepBase,https://rna.sysu.edu.cn/deepbase3/index.html,"<a href=""https://rna.sysu.edu.cn/deepbase3/index.html"">access link</a>",TRUE,Yes,NA,NA,2010,2021,255,9,3
MBDC1355,PNU: Protein Naming Utility,http://www.jcvi.org/pn-utility,"<a href=""http://www.jcvi.org/pn-utility"">access link</a>",FALSE,Yes,NA,NA,2010,2010,4,9,1
MBDC1356,PhiSITE,http://www.phisite.org/,"<a href=""http://www.phisite.org/"">access link</a>",FALSE,Yes,NA,NA,2010,2010,60,3,1
MBDC1363,NCBI IBIS: Inferred Biomolecular Interaction Server,http://www.ncbi.nlm.nih.gov/Structure/ibis/ibis.cgi,"<a href=""http://www.ncbi.nlm.nih.gov/Structure/ibis/ibis.cgi"">access link</a>",FALSE,Yes,NA,NA,2010,2012,131,9,2
MBDC1364,Negatome,http://mips.helmholtz-muenchen.de/proj/ppi/negatome,"<a href=""http://mips.helmholtz-muenchen.de/proj/ppi/negatome"">access link</a>",FALSE,Yes,NA,NA,2010,2014,160,11,2
MBDC1365,GWIDD: Genome WIde Docking Database,http://gwidd.bioinformatics.ku.edu,"<a href=""http://gwidd.bioinformatics.ku.edu"">access link</a>",FALSE,Yes,NA,NA,2010,2010,35,3,1
MBDC1367,DRYGIN: Data Repository of Yeast Genetic Interactions,http://drygin.ccbr.utoronto.ca,"<a href=""http://drygin.ccbr.utoronto.ca"">access link</a>",TRUE,Yes,NA,NA,2010,2010,70,9,1
MBDC1369,MouseBook,http://www.mousebook.org,"<a href=""http://www.mousebook.org"">access link</a>",FALSE,Yes,NA,NA,2010,2010,14,15,1
MBDC1370,INFRAFRONTIER,http://www.infrafrontier.eu,"<a href=""http://www.infrafrontier.eu"">access link</a>",FALSE,Yes,NA,NA,2015,2015,21,43,1
MBDC1373,NCG: Network for Cancer Genes,http://ncg.kcl.ac.UK/,"<a href=""http://ncg.kcl.ac.UK/"">access link</a>",FALSE,Yes,NA,NA,2010,2016,117,4,3
MBDC1381,GeMInA: Genomic Metadata for Infectious Agents,http://gemina.igs.umaryland.edu,"<a href=""http://gemina.igs.umaryland.edu"">access link</a>",FALSE,Yes,NA,NA,2010,2010,20,12,1
MBDC1382,BioNumbers Database,http://www.bionumbers.hms.harvard.edu,"<a href=""http://www.bionumbers.hms.harvard.edu"">access link</a>",FALSE,Yes,NA,NA,2010,2010,462,5,1
MBDC1385,CAMP: Collection of Anti-Microbial Peptides,http://www.camp3.bicnirrh.res.in,"<a href=""http://www.camp3.bicnirrh.res.in"">access link</a>",TRUE,Yes,NA,NA,2010,2016,629,6,3
MBDC1386,PrimerBank,http://pga.mgh.harvard.edu/primerbank/,"<a href=""http://pga.mgh.harvard.edu/primerbank/"">access link</a>",FALSE,Yes,NA,NA,2010,2012,832,4,2
MBDC1392,Allele Frequency Net,http://www.allelefrequencies.net,"<a href=""http://www.allelefrequencies.net"">access link</a>",FALSE,Yes,NA,NA,2011,2015,1070,11,2
MBDC1393,AmoebaDB,http://AmoebaDB.org,"<a href=""http://AmoebaDB.org"">access link</a>",TRUE,Yes,NA,NA,2011,2011,65,25,1
MBDC1396,ASD: AlloSteric Database,http://mdl.shsmu.edu.cn/ASD,"<a href=""http://mdl.shsmu.edu.cn/ASD"">access link</a>",FALSE,Yes,NA,NA,2011,2016,262,15,3
MBDC1403,CCDB: Cervical Cancer gene DataBase,http://crdd.osdd.net/raghava/ccdb,"<a href=""http://crdd.osdd.net/raghava/ccdb"">access link</a>",FALSE,Yes,NA,NA,2011,2011,53,4,1
MBDC1409,EffectiveDB,http://effectivedb.org,"<a href=""http://effectivedb.org"">access link</a>",FALSE,Yes,NA,NA,2011,2016,130,6,2
MBDC1414,HGD : Hymenoptera Genome Database,http://HymenopteraGenome.org,"<a href=""http://HymenopteraGenome.org"">access link</a>",FALSE,Yes,NA,NA,2011,2022,184,9,3
MBDC1415,IGDD: Indian Genetic Disease Database,http://www.igdd.iicb.res.in,"<a href=""http://www.igdd.iicb.res.in"">access link</a>",FALSE,Yes,NA,NA,2011,2011,21,7,1
MBDC1419,Laminin Database,http://www.lm.lncc.br/,"<a href=""http://www.lm.lncc.br/"">access link</a>",FALSE,Yes,NA,NA,2011,2014,6,8,2
MBDC1421,LSD: leaf senescence database,https://bigd.big.ac.cn/lsd/,"<a href=""https://bigd.big.ac.cn/lsd/"">access link</a>",TRUE,Yes,NA,NA,2011,2020,125,10,3
MBDC1422,MicrosporidiaDB,http://MicrosporidiaDB.Org,"<a href=""http://MicrosporidiaDB.Org"">access link</a>",FALSE,Yes,NA,NA,2011,2011,65,25,1
MBDC1427,P2CS: Prokaryotic 2-Component Systems,http://www.p2cs.org/,"<a href=""http://www.p2cs.org/"">access link</a>",FALSE,Yes,NA,NA,2011,2015,89,5,2
MBDC1428,Pathway Commons,http://www.pathwaycommons.org,"<a href=""http://www.pathwaycommons.org"">access link</a>",FALSE,Yes,NA,NA,2011,2011,681,9,1
MBDC1430,PCDDB: Protein Circular Dichroism Data Bank,http://pcddb.cryst.bbk.ac.uk,"<a href=""http://pcddb.cryst.bbk.ac.uk"">access link</a>",FALSE,Yes,NA,NA,2011,2011,60,6,1
