db_id,resource_name,current_access,link_HTML,available_2016,unavailable_message_2016,available_update_date_2016,notes_2016,nb_articles_2016,total_citation_2016,total_citation_2021,year_first_publication,year_last_publication
MBDC1713,TISdb: Translation Initiation Site database,http://tisdb.human.cornell.edu,"<a href=""http://tisdb.human.cornell.edu"">access link</a>",yes,not_applicable,unknown,not_applicable,1,19,50,2014,2014
NAR9292,TMAD,http://tma.stanford.edu,"<a href=""http://tma.stanford.edu"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,30,53,2008,2008
MBDC0938,TMBETA-GENOME,http://tmbeta-genome.cbrc.jp/annotation/,"<a href=""http://tmbeta-genome.cbrc.jp/annotation/"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,12,14,2007,2007
MBDC1212,TMFunction,http://tmbeta-genome.cbrc.jp/TMFunction/,"<a href=""http://tmbeta-genome.cbrc.jp/TMFunction/"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,18,25,2009,2009
MBDC0250,tmRDB: tmRNA database,http://tmrdb.kvl.dk/,"<a href=""http://tmrdb.kvl.dk/"">access link</a>",yes,not_applicable,unknown,not_applicable,6,147,211,1998,2006
NAR9099,GeneTack,http://topaz.gatech.edu/GeneTack/db.html,"<a href=""http://topaz.gatech.edu/GeneTack/db.html"">access link</a>",no,not found,not_applicable,not_applicable,1,5,10,2013,2013
MBDC1140,TOPDB: Topology Data Bank of Transmembrane Proteins,http://topdb.enzim.ttk.mta.hu,"<a href=""http://topdb.enzim.ttk.mta.hu"">access link</a>",yes,not_applicable,2014,not_applicable,2,54,89,2008,2015
NAR9295,TopPTM,http://topPTM.cse.yzu.edu.tw,"<a href=""http://topPTM.cse.yzu.edu.tw"">access link</a>",yes,not_applicable,unknown,not_applicable,1,8,21,2014,2014
MBDC1813,Open TG-GATEs,http://toxico.nibio.go.jp/english/index,"<a href=""http://toxico.nibio.go.jp/english/index"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,26,193,2015,2015
MBDC0359,ToxoDB,http://ToxoDB.org,"<a href=""http://ToxoDB.org"">access link</a>",yes,not_applicable,2017,not_applicable,2,326,470,2003,2008
MBDC1398,Autophagy Database,http://tp-apg.genes.nig.ac.jp/autophagy,"<a href=""http://tp-apg.genes.nig.ac.jp/autophagy"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,18,51,2011,2011
MBDC0755,TPMD: Taiwan Polymorphic Marker Database,http://tpmd.nhri.org.tw/,"<a href=""http://tpmd.nhri.org.tw/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,2,3,2005,2005
NAR9079,Ensembl Trace Archive,http://trace.ensembl.org/,"<a href=""http://trace.ensembl.org/"">access link</a>",no,discontinued notice,not_applicable,"Service Status; Important Notice: This Sanger Institute trace server is no longer available. You can still use the NCBI's Trace Archive to browse and search traces by id, species etc.",1,17,39,2008,2008
MBDC0807,DBD: DNA-binding domain,http://transcriptionfactor.org,"<a href=""http://transcriptionfactor.org"">access link</a>",yes,not_applicable,2011,not_applicable,2,257,353,2006,2008
MBDC0307,yMGV: yeast Microarray Global Viewer,http://transcriptome.ens.fr/ymgv,"<a href=""http://transcriptome.ens.fr/ymgv"">access link</a>",no,related generic reseach institution site redirect,not_applicable,not_applicable,2,29,31,2002,2004
MBDC0309,S/MARt DB,http://transfac.gbf.de/SMARtDB/,"<a href=""http://transfac.gbf.de/SMARtDB/"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,47,48,2002,2002
MBDC1142,TranspoGene,http://transpogene.tau.ac.il/,"<a href=""http://transpogene.tau.ac.il/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,20,53,2008,2008
NAR9302,TrichDB,http://TrichDB.org,"<a href=""http://TrichDB.org"">access link</a>",yes,not_applicable,2016,not_applicable,1,48,162,2009,2009
MBDC1360,TriTrypDB,http://tritrypdb.org,"<a href=""http://tritrypdb.org"">access link</a>",yes,not_applicable,2017,Access - Failure Notes; same found an error notice as Truzi,1,211,518,2010,2010
MBDC1223,tRNADB-CE: tRNA gene DataBase Curated by Experts,http://trna.nagahama-i-bio.ac.jp,"<a href=""http://trna.nagahama-i-bio.ac.jp"">access link</a>",yes,not_applicable,2016,not_applicable,2,40,71,2009,2011
MBDC0251,tRNAdb,http://trnadb.bioinf.uni-leipzig.de,"<a href=""http://trnadb.bioinf.uni-leipzig.de"">access link</a>",yes,not_applicable,unknown,not_applicable,1,304,517,2009,2009
MBDC0313,TropGENE-DB,http://tropgenedb.cirad.fr,"<a href=""http://tropgenedb.cirad.fr"">access link</a>",yes,not_applicable,unknown,not_applicable,2,24,52,2004,2013
MBDC1765,TTSMI: Triplex Target DNA Site Mapping and Integration,http://ttsmi.bii.a-star.edu.sg,"<a href=""http://ttsmi.bii.a-star.edu.sg"">access link</a>",yes,not_applicable,unknown,not_applicable,1,3,9,2015,2015
MBDC0445,DEG: Database of Essential Genes,http://tubic.tju.edu.cn/deg/,"<a href=""http://tubic.tju.edu.cn/deg/"">access link</a>",yes,not_applicable,2016,not_applicable,3,489,959,2004,2014
MBDC1664,DoriC: Database of oriC regions,http://tubic.tju.edu.cn/doric/,"<a href=""http://tubic.tju.edu.cn/doric/"">access link</a>",yes,not_applicable,2013,not_applicable,1,50,94,2013,2013
MBDC1082,Greglist: G-quadruplex REegulated Genes LISTing,http://tubic.tju.edu.cn/greglist,"<a href=""http://tubic.tju.edu.cn/greglist"">access link</a>",yes,not_applicable,unknown,not_applicable,1,34,42,2008,2008
MBDC0152,MTB: Mouse Tumor Biology Database,http://tumor.informatics.jax.org,"<a href=""http://tumor.informatics.jax.org"">access link</a>",yes,not_applicable,2016,not_applicable,5,67,109,1999,2015
NAR9309,UKPMC: UK PubMed Central,http://ukpmc.ac.uk,"<a href=""http://ukpmc.ac.uk"">access link</a>",yes,not_applicable,2017,not_applicable,1,27,30,2011,2011
NAR9256,RISSC: Ribosomal Intergenic Spacer Sequence Collection,http://ulises.umh.es/RISSC,"<a href=""http://ulises.umh.es/RISSC"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,47,52,2001,2001
MBDC0117,University of Minnesota Biocatalysis/Biodegradation Database,http://umbbd.msi.umn.edu/,"<a href=""http://umbbd.msi.umn.edu/"">access link</a>",no,can't be reached,not_applicable,not_applicable,6,334,460,1999,2010
NAR9311,UMLS: Unified Medical Language System,http://umlsks.nlm.nih.gov,"<a href=""http://umlsks.nlm.nih.gov"">access link</a>",yes,not_applicable,2017,not_applicable,1,931,1930,2004,2004
MBDC0292,UniCarbKB,http://unicarbkb.org,"<a href=""http://unicarbkb.org"">access link</a>",yes,not_applicable,unknown,not_applicable,1,40,98,2014,2014
MBDC1209,UniPROBE: Universal PBM Resource for Oligonucleotide Binding Evaluation,http://uniprobe.org,"<a href=""http://uniprobe.org"">access link</a>",yes,not_applicable,2016,not_applicable,3,318,514,2009,2015
MBDC1145,UniTrap,http://unitrap.cbm.fvg.it/,"<a href=""http://unitrap.cbm.fvg.it/"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,6,6,2008,2008
MBDC1461,ScerTF,http://ural.wustl.edu/ScerTF,"<a href=""http://ural.wustl.edu/ScerTF"">access link</a>",no,not found,not_applicable,not_applicable,1,27,47,2012,2012
MBDC1236,FlyEx,http://urchin.spbcas.ru/flyex,"<a href=""http://urchin.spbcas.ru/flyex"">access link</a>",yes,not_applicable,unknown,not_applicable,1,62,97,2009,2009
MBDC0628,Oryza Tag Line,http://urgi.versailles.inra.fr/OryzaTagLine,"<a href=""http://urgi.versailles.inra.fr/OryzaTagLine"">access link</a>",yes,not_applicable,unknown,not_applicable,1,42,53,2008,2008
NAR9035,CATDB: Complete Arabidopsis Transcriptome Database,http://urgv.evry.inra.fr/CATdb,"<a href=""http://urgv.evry.inra.fr/CATdb"">access link</a>",yes,not_applicable,unknown,not_applicable,2,94,136,2008,2015
MBDC0045,rSNP Guide,http://util.bionet.nsc.ru/databases/rsnp.html,"<a href=""http://util.bionet.nsc.ru/databases/rsnp.html"">access link</a>",no,can't be reached,not_applicable,"Disambiguation; different than the earlier Guide RNA database; , a database system for analysis of transcription factor binding to DNA with variations",2,45,49,2001,2003
NAR9260,RsGDB: Rhodobacter sphaeroides genome database,http://utmmg.med.uth.tmc.edu/sphaeroides,"<a href=""http://utmmg.med.uth.tmc.edu/sphaeroides"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,11,12,1999,1999
MBDC0252,UTRdb: UnTranslated Regions of eukaryotic mRNAs database,http://utrdb.ba.itb.cnr.it/,"<a href=""http://utrdb.ba.itb.cnr.it/"">access link</a>",yes,not_applicable,2010,not_applicable,6,539,665,1998,2010
MBDC1610,UUCD: Ubiquitin and Ubiquitin-like Conjugation Database,http://uucd.biocuckoo.org,"<a href=""http://uucd.biocuckoo.org"">access link</a>",yes,not_applicable,unknown,not_applicable,1,21,62,2013,2013
NAR9124,HGMD: Human Gene Mutation Database,http://uwcm.ac.uk/uwcm/mg/hgmd0.html,"<a href=""http://uwcm.ac.uk/uwcm/mg/hgmd0.html"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,124,154,1998,1998
MBDC1605,ValidNESs,http://validness.ym.edu.tw/,"<a href=""http://validness.ym.edu.tw/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,28,52,2013,2013
MBDC1391,MouseIndelDB,http://variation.osu.edu,"<a href=""http://variation.osu.edu"">access link</a>",yes,not_applicable,unknown,not_applicable,1,11,17,2010,2010
MBDC0784,Vega: Vertebrate Genome Annotation,http://vega.sanger.ac.uk,"<a href=""http://vega.sanger.ac.uk"">access link</a>",yes,not_applicable,2017,not_applicable,3,276,324,2005,2014
MBDC0761,VIPERdb,http://viperdb.scripps.edu,"<a href=""http://viperdb.scripps.edu"">access link</a>",yes,not_applicable,unknown,not_applicable,2,255,391,2006,2009
MBDC1337,ViralZone,http://viralzone.expasy.org,"<a href=""http://viralzone.expasy.org"">access link</a>",yes,not_applicable,2016,not_applicable,2,62,200,2011,2013
MBDC1261,VirHostNet,http://virhostnet.prabi.fr,"<a href=""http://virhostnet.prabi.fr"">access link</a>",no,can't be reached,not_applicable,not_applicable,2,109,203,2009,2015
MBDC0303,VirOligo,http://viroligo.okstate.edu/,"<a href=""http://viroligo.okstate.edu/"">access link</a>",yes,not_applicable,2015,not_applicable,1,14,16,2002,2002
NAR9257,RNA Virus Database,http://virus.zoo.ox.ac.uk/rnavirusdb,"<a href=""http://virus.zoo.ox.ac.uk/rnavirusdb"">access link</a>",no,can't be reached,not_applicable,Mirror fail; http://hivweb.sanbi.ac.za/rnavirusdb; http://bioinf.cs.auckland.ac.nz/rnavirusdb can't be reached/not found,1,8,12,2009,2009
MBDC1247,VirusMentha,http://virusmentha.uniroma2.it/,"<a href=""http://virusmentha.uniroma2.it/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,15,69,2015,2015
MBDC0105,DRC: Database of Ribosomal Crosslinks,http://visitweb.com/database/,"<a href=""http://visitweb.com/database/"">access link</a>",no,not found,not_applicable,Mirror fail; http://www.mpimg-berlin-dahlem.mpg.de/ag_ribo/~ag_brimacombe/drc/ can't be reached,2,52,53,1998,1999
MBDC1039,ViTa,http://vita.mbc.nctu.edu.tw/,"<a href=""http://vita.mbc.nctu.edu.tw/"">access link</a>",yes,not_applicable,2006,not_applicable,1,49,84,2007,2007
MBDC0399,VKCDB: Voltage-gated K+ Channel DataBase,http://vkcdb.biology.ualberta.ca,"<a href=""http://vkcdb.biology.ualberta.ca"">access link</a>",yes,not_applicable,unknown,not_applicable,1,10,17,2011,2011
MBDC1338,VnD,http://vnd.kobic.re.kr:8080/VnD/,"<a href=""http://vnd.kobic.re.kr:8080/VnD/"">access link</a>",no,not found,not_applicable,Mirror fail; vandd.org,1,6,9,2011,2011
NAR9320,VNTRDB: Variable Number Tandem Repeat DataBase,http://vntr.csie.ntu.edu.tw/,"<a href=""http://vntr.csie.ntu.edu.tw/"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,21,24,2007,2007
MBDC1707,MultitaskProtDB,http://wallace.uab.es/multitask,"<a href=""http://wallace.uab.es/multitask"">access link</a>",yes,not_applicable,unknown,not_applicable,1,22,51,2014,2014
NAR9051,DED: Database of Evolutionary Distances,http://warta.bio.psu.edu/DED/,"<a href=""http://warta.bio.psu.edu/DED/"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,5,5,2005,2005
MBDC0378,Database for Bacterial Group II Introns,http://webapps2.ucalgary.ca/~groupii/index.html#,"<a href=""http://webapps2.ucalgary.ca/~groupii/index.html#"">access link</a>",no,not found,not_applicable,Access - Failure Notes; page has 6 linkes for tables that 404 when clicked,1,37,66,2012,2012
MBDC1066,DIMA: Domain Interaction MAp,http://webclu.bio.wzw.tum.de/dima/,"<a href=""http://webclu.bio.wzw.tum.de/dima/"">access link</a>",yes,not_applicable,2010,not_applicable,2,32,47,2008,2011
MBDC1859,WeGET: Weighted Gene Expression Tool,http://weget.cmbi.umcn.nl,"<a href=""http://weget.cmbi.umcn.nl"">access link</a>",yes,not_applicable,unknown,not_applicable,1,0,13,2016,2016
MBDC0181,MHCPEP: MHC-binding peptides,http://wehih.wehi.edu.au/mhcpep/,"<a href=""http://wehih.wehi.edu.au/mhcpep/"">access link</a>",no,related generic reseach institution site redirect,not_applicable,not_applicable,4,249,272,1994,1998
MBDC1658,PIECE: Plant Intron and Exon Comparison and Evolution,http://wheat.pw.usda.gov/piece,"<a href=""http://wheat.pw.usda.gov/piece"">access link</a>",yes,not_applicable,2012,not_applicable,1,16,38,2013,2013
MBDC1631,WholeCellKB,http://wholecellkb.stanford.edu,"<a href=""http://wholecellkb.stanford.edu"">access link</a>",no,not found,not_applicable,not_applicable,1,14,28,2013,2013
MBDC1567,SEQanswers wiki,http://wiki.SEQanswers.com,"<a href=""http://wiki.SEQanswers.com"">access link</a>",yes,not_applicable,2015,not_applicable,1,22,27,2012,2012
NAR9322,WIT: What Is There,http://wit.mcs.anl.gov/WIT2/,"<a href=""http://wit.mcs.anl.gov/WIT2/"">access link</a>",no,can't be reached,not_applicable,Naming; unusual,1,274,287,2000,2000
MBDC0782,FUGOID,http://wnt.cc.utexas.edu/~ifmr530/introndata/main.htm,"<a href=""http://wnt.cc.utexas.edu/~ifmr530/introndata/main.htm"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,6,6,2002,2002
MBDC1307,DAnCER: Disease-Annotated Chromatin Epigenetics Resource,http://wodaklab.org/dancer,"<a href=""http://wodaklab.org/dancer"">access link</a>",yes,not_applicable,2012,not_applicable,1,10,15,2011,2011
MBDC0791,YGOB: Yeast Gene Order Browser,http://wolfe.gen.tcd.ie/ygob,"<a href=""http://wolfe.gen.tcd.ie/ygob"">access link</a>",yes,not_applicable,2012,not_applicable,1,43,56,2006,2006
MBDC0304,WorfDB: Worm ORFeome DataBase,http://worfdb.dfci.harvard.edu,"<a href=""http://worfdb.dfci.harvard.edu"">access link</a>",yes,not_applicable,unknown,not_applicable,1,30,30,2003,2003
MBDC1777,WDSPdb: WD40-repeat protein Structure Predictor database,http://wu.scbb.pkusz.edu.cn/wdsp/,"<a href=""http://wu.scbb.pkusz.edu.cn/wdsp/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,9,52,2015,2015
MBDC0324,HOWDY,http://www-alis.tokyo.jst.go.jp/HOWDY/,"<a href=""http://www-alis.tokyo.jst.go.jp/HOWDY/"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,6,7,2002,2002
MBDC0826,ICDS: Interrupted CoDing Sequences,http://www-bio3d-igbmc.u-strasbg.fr/ICDS/,"<a href=""http://www-bio3d-igbmc.u-strasbg.fr/ICDS/"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,18,18,2006,2006
MBDC1471,SitEx,http://www-bionet.sscc.ru/sitex/,"<a href=""http://www-bionet.sscc.ru/sitex/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,2,4,2012,2012
MBDC0498,HOMSTRAD,http://www-cryst.bioc.cam.ac.uk/homstrad/,"<a href=""http://www-cryst.bioc.cam.ac.uk/homstrad/"">access link</a>",no,can't be reached,not_applicable,Access - Transfer/Redirect; Access - Failure Notes; redirect to http://tardis.nibio.go.jp/homstrad/ that fails,1,59,71,2004,2004
NAR9144,ISbrowser,http://www-genome.biotoul.fr/ISbrowser.php,"<a href=""http://www-genome.biotoul.fr/ISbrowser.php"">access link</a>",yes,not_applicable,unknown,not_applicable,1,17,27,2010,2010
MBDC0288,BAliBASE: Benchmark Alignment dataBASE,http://www-igbmc.u-strasbg.fr/BioInfo/BAliBASE2/index.html,"<a href=""http://www-igbmc.u-strasbg.fr/BioInfo/BAliBASE2/index.html"">access link</a>",no,not found,not_applicable,not_applicable,1,106,137,2001,2001
NAR9225,PIR ALN: Protein Information Resource Alignments,http://www-nbrf.georgetown.edu/pir/,"<a href=""http://www-nbrf.georgetown.edu/pir/"">access link</a>",no,not found,not_applicable,not_applicable,1,9,10,1999,1999
MBDC0869,snoRNA-LBME-db,http://www-snorna.biotoul.fr/,"<a href=""http://www-snorna.biotoul.fr/"">access link</a>",yes,not_applicable,2007,not_applicable,1,224,348,2006,2006
NAR9111,GRBase: Gene Regulation Database,http://www.access.digex.net/regulate,"<a href=""http://www.access.digex.net/regulate"">access link</a>",no,can't be reached,not_applicable,not_applicable,2,3,3,1994,1996
MBDC1828,Addgene Repository,http://www.addgene.org,"<a href=""http://www.addgene.org"">access link</a>",yes,not_applicable,unknown,not_applicable,1,2,34,2015,2015
MBDC0545,NetAffix,http://www.affymetrix.com,"<a href=""http://www.affymetrix.com"">access link</a>",no,related generic commercial site redirect,not_applicable,not_applicable,1,395,411,2003,2003
MBDC0974,AgBase,http://www.agbase.msstate.edu/,"<a href=""http://www.agbase.msstate.edu/"">access link</a>",yes,not_applicable,unknown,not_applicable,2,88,117,2007,2011
MBDC0796,AffinDB,http://www.agklebe.de/affinity,"<a href=""http://www.agklebe.de/affinity"">access link</a>",no,related generic reseach institution site redirect,not_applicable,not_applicable,1,67,77,2006,2006
MBDC1392,Allele Frequency Net,http://www.allelefrequencies.net,"<a href=""http://www.allelefrequencies.net"">access link</a>",yes,not_applicable,2015,not_applicable,2,488,1070,2011,2015
NAR9006,AlterORF,http://www.alterorf.cl/,"<a href=""http://www.alterorf.cl/"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,5,7,2008,2008
NAR9008,aMAZE LightBench,http://www.amaze.ulb.ac.be/,"<a href=""http://www.amaze.ulb.ac.be/"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,45,53,2004,2004
MBDC0637,AMPDB: Arabidopsis Mitochondrial Protein Database,http://www.ampdb.bcs.uwa.edu.au/,"<a href=""http://www.ampdb.bcs.uwa.edu.au/"">access link</a>",yes,not_applicable,2004,MBDC; diff link,1,52,57,2005,2005
MBDC0975,Animal QTLdb: Animal Quantitative Trait Loci Database,http://www.animalgenome.org/QTLdb,"<a href=""http://www.animalgenome.org/QTLdb"">access link</a>",yes,not_applicable,2016,not_applicable,3,254,572,2007,2016
MBDC1875,ANISEED,http://www.aniseed.cnrs.fr,"<a href=""http://www.aniseed.cnrs.fr"">access link</a>",yes,not_applicable,unknown,not_applicable,1,4,41,2016,2016
NAR9015,AraC-XylS database,http://www.AraC-XylS.org,"<a href=""http://www.AraC-XylS.org"">access link</a>",no,unrelated site redirect,not_applicable,not_applicable,1,74,85,2002,2002
MBDC1183,SILVA,http://www.arb-silva.de,"<a href=""http://www.arb-silva.de"">access link</a>",yes,not_applicable,2017,"Naming; from Latin silva, forest",2,1270,9259,2013,2014
MBDC1800,ArrayMap,http://www.arraymap.org,"<a href=""http://www.arraymap.org"">access link</a>",yes,not_applicable,2016,not_applicable,1,2,11,2015,2015
MBDC1289,Aspergillus Genomes and Cloud,http://www.aspergillus-genomes.org.uk,"<a href=""http://www.aspergillus-genomes.org.uk"">access link</a>",yes,not_applicable,2014,not_applicable,1,12,13,2009,2009
